"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"205","Malik Washington","WR","MIA","3.9","9","4.7","3.1","2","4.3","5.5","11.6","5.6","8.3","5.7","BYE","5","","","","","","5.7","68.7"
"206","DeMario Douglas","WR","NE","7.2","1.3","1.7","0","2.7","14.6","3.2","5.2","18","4.4","4.6","5.6","-","","","","","","5.7","68.5"
"207","Rhamondre Stevenson","RB","NE","3.7","18.7","3.1","4.6","13.7","1.8","15.8","5.4","-","-","-","1.5","-","","","","","","7.6","68.3"
"208","Bhayshul Tuten","RB","JAC","1.1","14.4","8.1","2.7","1.6","3.8","2.2","BYE","9.1","1.5","13.4","1.7","8.4","","","","","","5.7","68"
"209","Omarion Hampton","RB","LAC","7.1","3","21.9","25","10","-","-","-","-","-","-","BYE","-","","","","","","13.4","67"
"209","Miami Dolphins","DST","MIA","0","8","1","8","7","2","2","7","1","13","9","BYE","9","","","","","","5.6","67"
"211","Davis Mills","QB","HOU","-","-","-","-","1.2","BYE","-","-","6.2","28.7","16.4","14.5","-","","","","","","13.4","67"
"212","Pat Freiermuth","TE","PIT","4.3","4.6","1.1","0","BYE","1.6","25.6","2.8","10.2","4.8","2.4","9.4","-","","","","","","6.1","66.8"
"213","Cooper Kupp","WR","SEA","2.5","12.5","4.1","4.6","8.9","11","2.7","BYE","-","8.4","3.8","3.4","3.9","","","","","","6","65.8"
"214","Tyrod Taylor","QB","NYJ","-","8.3","17.7","-","-","-","4.1","-","BYE","-","-","13.8","21.3","","","","","","13","65.2"
"215","Christian Watson","WR","GB","-","-","-","-","BYE","-","-","10.5","6.8","5.5","18.6","7.4","16.3","","","","","","10.9","65.1"
"215","Sean Tucker","RB","TB","0.2","0","0","0","1.4","8.5","1.1","10.2","BYE","5.6","33","5.1","0","","","","","","5.4","65.1"
"217","Aaron Jones Sr.","RB","MIN","14.2","2.3","-","-","-","BYE","-","4","10.8","14.4","9.6","7.2","2.5","","","","","","8.1","65"
"218","Chimere Dike","WR","TEN","0.9","1.8","2","-0.4","2.7","1.8","14.9","12.9","7","BYE","2.4","18.9","-0.6","","","","","","5.4","64.3"
"219","Kansas City Chiefs","DST","KC","3","3","12","8","7","2","13","10","2","BYE","2","1","1","","","","","","5.3","64"
"220","Kendrick Bourne","WR","SF","-","4.7","5.8","2.2","19.2","16.7","2.4","5.9","4.4","2.4","0","0","0","","","","","","5.3","63.7"
"221","Jerry Jeudy","WR","CLE","9.1","7.1","2.2","6.3","2.5","6.8","2.7","0","BYE","16.8","3.6","2.4","4.1","","","","","","5.3","63.6"
"222","David Njoku","TE","CLE","5.2","6","6.5","2.1","15.7","4.3","-","11.7","BYE","9.1","1.2","0","1.4","","","","","","5.7","63.2"
"223","Tyquan Thornton","WR","KC","5.1","12.9","15.6","7.6","10.5","0","4.4","0","0","BYE","6.6","0","0","","","","","","5.2","62.7"
"223","Xavier Hutchinson","WR","HOU","4.5","3.9","3.1","2.7","15.3","BYE","1.8","15.4","4.5","0","5.7","0.9","4.9","","","","","","5.2","62.7"
"225","Cade Otton","TE","TB","0","4","0","2.4","10.1","7.6","10","6","BYE","12.7","3.8","4.1","1.9","","","","","","5.2","62.6"
"226","Tyler Shough","QB","NO","-","-","0","-","-","-","-","5.3","10.2","19","BYE","8.9","18.4","","","","","","10.3","61.8"
"227","Sterling Shepard","WR","TB","5.4","5.4","10","3","9.9","6.1","4","1.3","BYE","4.6","8.1","2.7","1","","","","","","5.1","61.5"
"228","San Francisco 49ers","DST","SF","9","5","5","0","7","0","8","2","2","-3","6","9","11","","","","","","4.7","61"
"229","Xavier Legette","WR","CAR","2.5","0.3","-","-","10.1","2.1","19.7","2.7","2.7","0","16.3","3.7","0.6","","","","","","5.5","60.7"
"230","Greg Dortch","WR","ARI","0.3","1.6","1.8","5.9","2.2","8.4","1.5","BYE","0.9","6.2","15.6","13.8","2.4","","","","","","5.1","60.6"
"231","Elic Ayomanor","WR","TEN","2.3","13.6","11.8","5.4","2.8","4.2","3.9","7.2","6.1","BYE","2.1","-","1","","","","","","5.5","60.4"
"232","Chig Okonkwo","TE","TEN","3.4","5.5","9.1","0.9","6.8","7.6","0","7.3","2","BYE","7.1","5.5","4.9","","","","","","5","60.1"
"233","Andrei Iosivas","WR","CIN","0","1.7","0","3.2","10.7","1","6.4","0","15.5","BYE","3.5","8.6","9.4","","","","","","5","60"
"234","Jake Tonges","TE","SF","9","5.1","3.1","13.3","13.6","8.8","0","6.7","0","0","0","0","-","","","","","","5","59.6"
"234","Evan Engram","TE","DEN","3.6","1.7","-","4.9","11.3","7.4","6.7","5.6","0","2.2","5.3","BYE","10.9","","","","","","5.4","59.6"
"236","Mason Taylor","TE","NYJ","2.5","1","3.8","9","13.2","0.7","4.6","11.9","BYE","0.9","5","3.6","3.1","","","","","","4.9","59.3"
"237","Isiah Pacheco","RB","KC","3.8","3.4","5.3","11.8","7.1","5.6","11.9","5.8","-","BYE","-","-","4.3","","","","","","6.6","59"
"238","Tory Horton","WR","SEA","0","10.2","16.7","1.5","11.4","0","0","BYE","18.8","-","-","-","-","","","","","","7.3","58.6"
"239","Joshua Karty","K","FA","2","9","17","10","6","5","5","-","4","-","-","-","-","","","","","","7.3","58"
"240","Blake Corum","RB","LAR","2.1","10.4","5.3","2.6","1.3","2.3","4.8","BYE","5.8","5.6","1","2.4","14.1","","","","","","4.8","57.7"
"241","Jalen Nailor","WR","MIN","3.3","4.6","5.2","8.7","5.7","BYE","4.7","0","2.1","20.9","2.1","0","0","","","","","","4.8","57.3"
"242","Chris Rodriguez Jr.","RB","WAS","-","-","3.9","5.9","0.7","0","7.2","0.2","12.5","7.6","9","BYE","10.1","","","","","","5.7","57.1"
"243","Spencer Shrader","K","IND","16","18","11","10","2","-","-","-","-","-","BYE","-","-","","","","","","11.4","57"
"243","Baltimore Ravens","DST","BAL","-3","15","-4","-3","-2","5","BYE","4","15","8","9","11","2","","","","","","4.8","57"
"245","Noah Fant","TE","CIN","10.6","4.3","3.1","-","0","4.7","12.4","5.6","9.8","BYE","4.1","1.4","0.8","","","","","","5.2","56.8"
"246","Jake Browning","QB","CIN","-","20.7","7.9","5.4","22.1","-","-","-","-","BYE","-","0.6","-","","","","","","11.3","56.7"
"247","Dontayvion Wicks","WR","GB","4","6.4","3.1","2.9","BYE","2.5","1","-","-","5.8","1.4","4.2","25","","","","","","5.6","56.3"
"248","Michael Badgley","K","IND","-","-","-","-","-","8","6","9","12","8","BYE","8","5","","","","","","8","56"
"249","Justice Hill","RB","BAL","-0.6","4","6","26.2","1.7","6.9","BYE","0.2","2.5","7.8","-","0","-","","","","","","5.5","54.7"
"250","Luther Burden III","WR","CHI","0.2","1","18.3","0.6","BYE","7.1","2.6","0.4","-","6.6","4.2","7.6","5.6","","","","","","4.9","54.2"
"250","Brenton Strange","TE","JAC","7.9","3.2","9.1","7.5","2.7","-","-","BYE","-","-","-","11.8","12","","","","","","7.7","54.2"
"252","Dylan Sampson","RB","CLE","13.3","9.4","0.2","-0.2","0.7","3.4","2.2","5.4","BYE","0.4","1.9","15.2","2.3","","","","","","4.5","54.2"
"253","Olamide Zaccheaus","WR","CHI","6.2","3.1","5.1","6.6","BYE","3.8","1.9","6.8","14.8","1","0","1.1","2.9","","","","","","4.4","53.3"
"254","Tyjae Spears","RB","TEN","-","-","-","-","1.4","7","5.5","15.7","7.7","BYE","5.9","4.5","5.4","","","","","","6.6","53.1"
"255","Gunnar Helm","TE","TEN","2.1","1.9","4.2","1.7","5.4","2.5","5.6","9.3","2","BYE","4.9","8.1","5.3","","","","","","4.4","53"
"255","Dallas Cowboys","DST","DAL","1","1","-1","1","7","2","15","-2","13","BYE","9","5","2","","","","","","4.4","53"
"257","Russell Wilson","QB","NYG","11.1","31.3","7.1","0.3","-","0","-","-","-","3","-","-","-","","","","","","8.8","52.8"
"258","Calvin Austin III","WR","PIT","15","2.7","10.9","2.3","BYE","-","-","4.8","8.1","2.4","1","5.6","0","","","","","","5.3","52.8"
"259","Marvin Mims Jr.","WR","DEN","0.7","9.4","0.9","17.5","2.9","3.8","12.8","1.8","0","-","0.2","BYE","2.7","","","","","","4.8","52.7"
"260","Las Vegas Raiders","DST","LV","10","5","-1","3","-4","16","0","BYE","2","10","2","5","4","","","","","","4.3","52"
"261","Terry McLaurin","WR","WAS","3.7","7.3","8.9","-","-","-","-","12.9","-","-","-","BYE","19.1","","","","","","10.4","51.9"
"262","Jeremy McNichols","RB","WAS","2.5","0","13.8","0.8","2.3","5","5.5","9.3","0","3.4","3.9","BYE","4","","","","","","4.2","50.5"
"263","Brian Robinson Jr.","RB","SF","4.2","2.4","2.2","2.1","1.2","2.3","3.6","0","11.3","11","2.4","4.9","2.6","","","","","","3.9","50.2"
"264","Washington Commanders","DST","WAS","9","2","11","2","13","5","-1","6","-2","-2","4","BYE","3","","","","","","4.2","50"
"265","Travis Hunter","WR","JAC","6.3","3.7","2.6","5.7","7.9","3.5","20.1","BYE","-","-","-","-","-","","","","","","7.1","49.8"
"266","Michael Carter","RB","ARI","-","-","-","0.1","15.8","7.4","4.6","BYE","-","0.4","5.3","7.3","8.9","","","","","","6.2","49.8"
"267","Devin Singletary","RB","NYG","0.9","0.5","1.1","2.8","2.9","1","0.2","3.3","6.1","8.8","17.2","4.7","-","","","","","","4.1","49.5"
"268","JuJu Smith-Schuster","WR","KC","8","1","7.5","11.6","2.7","7.2","5","3.9","0.7","BYE","0","1.3","0","","","","","","4.1","48.9"
"269","Darnell Mooney","WR","ATL","-","3","6.4","2","BYE","-","8.3","1.6","2","2.2","4.9","14.9","3.5","","","","","","4.9","48.8"
"270","Malik Nabers","WR","NYG","9.6","33.2","2.3","3","-","-","-","-","-","-","-","-","-","","","","","","12","48.1"
"271","Parker Romo","K","FA","-","18","0","10","-","6","4","5","5","-","-","-","-","","","","","","6.9","48"
"272","Ryan Flournoy","WR","DAL","-","0","3.1","3.6","15.4","4.8","0","1.2","8.2","BYE","6.7","0","4.9","","","","","","4.4","47.9"
"273","Jonnu Smith","TE","PIT","10","4.7","3.8","1.6","BYE","4.3","10.3","2.7","4","0.9","0","4.3","1.1","","","","","","4","47.7"
"274","Ricky Pearsall","WR","SF","12.8","7.2","15.7","6.6","-","-","-","-","0","-","0.5","1.8","2.4","","","","","","5.9","47"
"275","Darius Slayton","WR","NYG","0","7.1","5","5.9","2.6","-","-","3.6","8.7","10.9","-","2.8","-","","","","","","5.2","46.6"
"275","Ty Johnson","RB","BUF","2.4","0.6","2.6","0","1","2.1","BYE","0.6","9","3.6","14","6.7","4","","","","","","3.9","46.6"
"275","Colby Parkinson","TE","LAR","-1.6","-","0","2.7","0","-","6.2","BYE","2","12.1","8.4","12.1","4.7","","","","","","4.7","46.6"
"275","Darnell Washington","TE","PIT","0","2","0","3.5","BYE","7.7","7.7","0","6.3","2","8.7","3.2","5.5","","","","","","3.9","46.6"
"279","Darren Waller","TE","MIA","-","-","-","16.2","16.3","8.2","0","-","-","-","-","BYE","5.7","","","","","","9.3","46.4"
"280","DeAndre Hopkins","WR","BAL","10.5","13.4","1.8","0","5.6","3","BYE","1.9","0","2.6","1.6","2.3","3.5","","","","","","3.9","46.2"
"281","New York Jets","DST","NYJ","3","0","9","0","-3","9","6","-3","BYE","19","1","1","4","","","","","","3.8","46"
"282","KaVontae Turpin","WR","DAL","3.7","13.3","7.8","4.9","-","-","2.2","0.3","2.3","BYE","0.5","3.7","7.1","","","","","","4.6","45.8"
"283","Luke McCaffrey","WR","WAS","0","4.4","13.1","9.1","5.5","9.8","0","3.9","0","-","-","BYE","-","","","","","","5.1","45.8"
"284","Matthew Golden","WR","GB","2.6","1.5","8.1","8.8","BYE","11.7","5.7","1.9","1.9","-","2.9","-","-","","","","","","5","45.1"
"284","Cole Kmet","TE","CHI","3.6","3.9","7.5","6.1","BYE","0.5","2.1","-","1.5","1","7","0.8","11.1","","","","","","4.1","45.1"
"286","Cincinnati Bengals","DST","CIN","7","5","-1","1","2","3","3","-4","6","BYE","1","10","12","","","","","","3.8","45"
"287","Jameis Winston","QB","NYG","-","-","-","-","-","-","-","-","-","-","12","32.7","-","","","","","","22.4","44.8"
"288","Adonai Mitchell","WR","NYJ","3.1","3","0","9.1","0","-","1.3","0","1.2","-","1.5","5.2","20.2","","","","","","4.1","44.6"
"289","Tyreek Hill","WR","MIA","6","13.9","13.4","9.7","-","-","-","-","-","-","-","BYE","-","","","","","","10.8","43"
"289","Jake Moody","K","WAS","5","-","-","-","-","16","14","-","-","-","-","BYE","8","","","","","","10.8","43"
"291","Pat Bryant","WR","DEN","0","2.8","0","0","0","3.2","1.1","11","3","4.8","10.7","BYE","5.7","","","","","","3.5","42.3"
"292","Rashod Bateman","WR","BAL","2","2.5","14.8","2.9","0","1.3","BYE","6.1","8.3","3.5","-","-","0","","","","","","4.1","41.4"
"292","Ollie Gordon II","RB","MIA","0.8","1.8","9.8","1","-0.2","0.7","1.8","13.1","1.4","-0.3","10.5","BYE","1","","","","","","3.5","41.4"
"294","Zane Gonzalez","K","ATL","-","-","-","-","BYE","-","-","-","-","6","12","15","8","","","","","","10.3","41"
"295","Tyler Higbee","TE","LAR","0","5.7","0","3.5","-","12","3.4","BYE","8.8","4.8","2.8","-","-","","","","","","4.6","41"
"296","Davis Allen","TE","LAR","7.8","7.3","0.8","0.5","3.4","1.2","0.9","BYE","5.2","7.8","0","4.4","0.9","","","","","","3.4","40.2"
"297","Dyami Brown","WR","JAC","7.3","15.1","1.7","-","2.5","3","6","BYE","4.4","0","0","0","-","","","","","","4","40"
"298","Tyler Lockett","WR","LV","0","1.9","5.7","0","7.1","0.5","2.8","BYE","0","6.9","4.8","8.2","1.6","","","","","","3.3","39.5"
"299","Jalen Coker","WR","CAR","-","-","-","-","-","-","0","5.1","1.4","3.6","9.2","4.7","15.4","","","","","","5.6","39.4"
"300","Kirk Cousins","QB","ATL","-","-","1.2","-","BYE","-","-","7.1","-","-","2.1","15.5","13.4","","","","","","7.8","39.2"
"301","Graham Gano","K","NYG","8","13","3","-","-","-","-","9","6","-","-","-","-","","","","","","7.8","39"
"302","Devaughn Vele","WR","NO","1.8","6.8","-","0","2.3","0","0","1.5","0","2","BYE","5.2","19.3","","","","","","3.5","38.9"
"303","Calvin Ridley","WR","TEN","4.7","7.2","3.2","4","15.6","2.3","-","-","-","BYE","1.8","-","-","","","","","","5.5","38.8"
"304","Van Jefferson","WR","TEN","0","2","1.3","1.1","0","9.5","6.1","1.1","2.6","BYE","9.7","1.6","3.5","","","","","","3.2","38.5"
"304","Emari Demercado","RB","ARI","0","0","0","9.1","6.1","0.1","-","BYE","8.3","11.9","3","-","-","","","","","","4.3","38.5"
"306","Jaylin Noel","WR","HOU","1.2","0","0.9","0.5","8.8","BYE","9.7","8.8","-0.3","5.5","1.7","1.4","0","","","","","","3.2","38.2"
"307","Cedric Tillman","WR","CLE","13.7","9.2","4.1","1.1","-","-","-","-","BYE","2.1","6.7","1","0","","","","","","4.7","37.9"
"308","Dawson Knox","TE","BUF","3","2.9","0","0","2.5","8.4","BYE","2","3.5","5.2","2.8","3.2","4.3","","","","","","3.2","37.8"
"309","Christian Kirk","WR","HOU","-","-","4","3.5","8.4","BYE","-","-","4.6","0.8","1.1","13.9","0","","","","","","4.5","36.3"
"310","Joshua Palmer","WR","BUF","8.6","5.7","1","3.5","4.6","7","BYE","-","-","-","2.7","3.1","-","","","","","","4.5","36.2"
"311","Austin Hooper","TE","NE","1.5","5.3","3.8","2.9","0","1","8.1","4.8","2.5","0","-","5.4","-","","","","","","3.2","35.3"
"312","Jaylin Lane","WR","WAS","1.6","0.7","6.3","2.8","2.1","4.9","7.5","0.5","2.4","4.6","1.8","BYE","0","","","","","","2.9","35.2"
