"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"187","Miami Dolphins","DST","MIA","0","8","1","8","7","2","2","7","1","13","9","BYE","9","","","","","","5.6","67"
"188","Davis Mills","QB","HOU","-","-","-","-","1.2","BYE","-","-","6.2","28.7","16.4","14.5","-","","","","","","13.4","67"
"189","Sam LaPorta","TE","DET","7.9","2.6","3.3","3.9","15.2","11.5","1.5","BYE","15.7","5.3","-","-","-","","","","","","7.4","66.9"
"190","Tyrone Tracy Jr.","RB","NYG","3.5","5.1","3.6","-","-","0.6","10.6","5.3","3.7","7.1","13.9","13","-","","","","","","6.6","66.4"
"191","Tyrod Taylor","QB","NYJ","-","8.3","17.7","-","-","-","4.1","-","BYE","-","-","13.8","21.3","","","","","","13","65.2"
"192","Jordan Addison","WR","MIN","-","-","-","11.4","10.1","BYE","12.8","8.6","6.4","3.5","8","0","3.6","","","","","","7.2","64.4"
"193","Kansas City Chiefs","DST","KC","3","3","12","8","7","2","13","10","2","BYE","2","1","1","","","","","","5.3","64"
"194","Bhayshul Tuten","RB","JAC","1.1","13.4","8.1","2.2","1.1","2.8","2.2","BYE","8.6","1","13.4","1.7","7.9","","","","","","5.3","63.5"
"195","Garrett Wilson","WR","NYJ","15.5","5","14.4","14.2","13.1","1.3","-","-","BYE","0","-","-","-","","","","","","9.1","63.5"
"196","Oronde Gadsden II","TE","LAC","-","-","4.6","1.6","1.4","4.8","22.4","13.7","6.8","1.3","4.1","BYE","2.7","","","","","","6.3","63.4"
"197","Michael Wilson","WR","ARI","0.5","7.1","0.5","1.5","1.6","4.4","4","BYE","6.1","3.4","18.5","11.8","3.6","","","","","","5.3","63"
"198","Emanuel Wilson","RB","GB","0.4","0","2.5","8.1","BYE","0.7","1.5","8.7","1.7","0.4","12.9","24.5","1.4","","","","","","5.2","62.8"
"199","Tyler Shough","QB","NO","-","-","0","-","-","-","-","5.3","10.2","19","BYE","8.9","18.4","","","","","","10.3","61.8"
"200","Dalton Schultz","TE","HOU","2.8","2.9","3.9","3","6","BYE","9.8","2.4","7.7","11.3","5.1","0.8","5.5","","","","","","5.1","61.2"
"201","Sean Tucker","RB","TB","0.2","0","0","0","-0.1","8.5","0.6","10.2","BYE","5.1","32","4.6","0","","","","","","5.1","61.1"
"202","San Francisco 49ers","DST","SF","9","5","5","0","7","0","8","2","2","-3","6","9","11","","","","","","4.7","61"
"203","Tez Johnson","WR","TB","0","-","0","1.3","6.1","10.5","11.8","4.3","BYE","16.2","0.6","9.3","0.5","","","","","","5.5","60.6"
"204","Kyle Pitts Sr.","TE","ATL","5.9","3.7","3.9","13","BYE","1.8","6.2","5.9","3.8","3.8","1.4","2.5","8.2","","","","","","5","60.1"
"205","Jayden Higgins","WR","HOU","3.2","2.8","0.5","8.4","3.2","BYE","0","9.4","0.4","10.2","5.5","9.8","6.5","","","","","","5","59.9"
"206","Rhamondre Stevenson","RB","NE","2.7","16.2","1.6","4.1","12.7","1.8","14.8","4.9","-","-","-","1","-","","","","","","6.6","59.8"
"207","Colston Loveland","TE","CHI","1.2","0","3.1","-","BYE","1.1","2.4","3.8","23.8","5.5","4","10.9","2.8","","","","","","5.3","58.6"
"208","Brian Thomas Jr.","WR","JAC","8","4.9","5.5","5.6","8","15","3.1","BYE","5.5","-","-","-","2.8","","","","","","6.5","58.4"
"209","Joshua Karty","K","FA","2","9","17","10","6","5","5","-","4","-","-","-","-","","","","","","7.3","58"
"210","Spencer Shrader","K","IND","16","18","11","10","2","-","-","-","-","-","BYE","-","-","","","","","","11.4","57"
"210","Omarion Hampton","RB","LAC","6.1","2.5","18.9","22.5","7","-","-","-","-","-","-","BYE","-","","","","","","11.4","57"
"210","Baltimore Ravens","DST","BAL","-3","15","-4","-3","-2","5","BYE","4","15","8","9","11","2","","","","","","4.8","57"
"213","Jake Browning","QB","CIN","-","20.7","7.9","5.4","22.1","-","-","-","-","BYE","-","0.6","-","","","","","","11.3","56.7"
"214","Chris Rodriguez Jr.","RB","WAS","-","-","3.9","5.9","0.7","0","7.2","0.2","12.5","7.6","8.5","BYE","10.1","","","","","","5.7","56.6"
"215","DeMario Douglas","WR","NE","6.2","0.8","0.7","0","1.7","13.1","1.7","4.7","16","3.4","3.1","5.1","-","","","","","","4.7","56.5"
"216","Michael Badgley","K","IND","-","-","-","-","-","8","6","9","12","8","BYE","8","5","","","","","","8","56"
"217","Keon Coleman","WR","BUF","17.2","2.6","2","4.5","6.3","1.1","BYE","3","1.7","10.6","-","-","6.9","","","","","","5.6","55.9"
"218","Tyquan Thornton","WR","KC","4.1","11.9","13.1","7.1","9","0","3.9","0","0","BYE","6.1","0","0","","","","","","4.6","55.2"
"218","Blake Corum","RB","LAR","1.6","10.4","5.3","1.6","1.3","2.3","4.3","BYE","5.8","5.6","0.5","2.4","14.1","","","","","","4.6","55.2"
"220","Aaron Jones Sr.","RB","MIN","12.7","2.3","-","-","-","BYE","-","3","9.8","12.9","8.1","5.7","0.5","","","","","","6.9","55"
"221","Xavier Worthy","WR","KC","0","-","-","12.1","5.1","8.6","4.8","5.3","3","BYE","2.5","5.9","7.4","","","","","","5.5","54.7"
"222","Christian Watson","WR","GB","-","-","-","-","BYE","-","-","8.5","5.8","4.5","16.6","4.9","14.3","","","","","","9.1","54.6"
"223","Mack Hollins","WR","NE","0.3","6.8","2.7","6.4","0","2.8","5.3","8.9","0.9","10.6","6.4","3","-","","","","","","4.5","54.1"
"224","Pat Freiermuth","TE","PIT","2.8","3.1","0.6","0","BYE","1.1","23.1","1.3","8.7","3.3","1.9","7.9","-","","","","","","4.9","53.8"
"225","Dallas Cowboys","DST","DAL","1","1","-1","1","7","2","15","-2","13","BYE","9","5","2","","","","","","4.4","53"
"226","Josh Downs","WR","IND","1.2","5.1","3.4","2.4","5.4","10.2","-","9.9","9.7","0.3","BYE","1","4.4","","","","","","4.8","53"
"227","Russell Wilson","QB","NYG","11.1","31.3","7.1","0.3","-","0","-","-","-","3","-","-","-","","","","","","8.8","52.8"
"228","Isiah Pacheco","RB","KC","2.8","2.9","4.8","10.8","5.6","5.1","11.4","5.8","-","BYE","-","-","3.3","","","","","","5.8","52.5"
"229","Tory Horton","WR","SEA","0","9.2","15.2","1","9.9","0","0","BYE","16.8","-","-","-","-","","","","","","6.5","52.1"
"230","Las Vegas Raiders","DST","LV","10","5","-1","3","-4","16","0","BYE","2","10","2","5","4","","","","","","4.3","52"
"231","Malik Washington","WR","MIA","2.9","8.5","3.2","2.1","0","2.3","3","9.6","4.1","7.3","4.2","BYE","3","","","","","","4.2","50.2"
"232","Washington Commanders","DST","WAS","9","2","11","2","13","5","-1","6","-2","-2","4","BYE","3","","","","","","4.2","50"
"233","Chimere Dike","WR","TEN","0.9","0.8","0.5","-0.4","1.7","0.8","12.9","9.4","6.5","BYE","1.4","16.4","-1.1","","","","","","4.2","49.8"
"234","Xavier Hutchinson","WR","HOU","3.5","2.9","1.6","1.7","13.8","BYE","1.3","12.9","3","0","4.2","0.9","3.9","","","","","","4.1","49.7"
"235","Cooper Kupp","WR","SEA","1.5","9","3.1","2.6","5.9","10","2.2","BYE","-","7.4","2.3","2.4","2.4","","","","","","4.4","48.8"
"236","Kendrick Bourne","WR","SF","-","3.2","3.8","1.7","14.2","14.2","1.4","4.4","3.4","1.9","0","0","0","","","","","","4","48.2"
"237","Parker Romo","K","FA","-","18","0","10","-","6","4","5","5","-","-","-","-","","","","","","6.9","48"
"237","Andrei Iosivas","WR","CIN","0","1.2","0","2.7","8.2","0.5","4.9","0","13","BYE","2","6.6","8.9","","","","","","4","48"
"239","T.J. Hockenson","TE","MIN","1.5","1.2","10.9","3.9","3.8","BYE","4.3","2.6","7.1","0.8","3.9","1.9","5.9","","","","","","4","47.8"
"240","Jalen Nailor","WR","MIN","2.8","3.1","3.7","8.2","4.2","BYE","3.7","0","1.6","18.4","1.6","0","0","","","","","","3.9","47.3"
"241","David Njoku","TE","CLE","3.7","4","4","1.1","12.7","2.8","-","9.7","BYE","8.1","0.7","0","0.4","","","","","","4.3","47.2"
"242","Xavier Legette","WR","CAR","1","-0.2","-","-","9.1","1.1","15.2","1.7","2.2","0","14.3","2.2","0.1","","","","","","4.2","46.7"
"243","Brian Robinson Jr.","RB","SF","3.7","1.9","2.2","2.1","1.2","0.8","3.6","0","11.3","10.5","2.4","4.4","2.6","","","","","","3.6","46.7"
"244","Jake Tonges","TE","SF","7.5","3.1","2.1","11.8","10.1","5.8","0","6.2","0","0","0","0","-","","","","","","3.9","46.6"
"245","Greg Dortch","WR","ARI","-0.2","1.1","0.8","3.9","1.2","6.9","0.5","BYE","0.9","6.2","12.6","10.8","1.4","","","","","","3.8","46.1"
"245","Jerry Jeudy","WR","CLE","6.6","5.1","1.7","4.8","1.5","4.3","1.7","0","BYE","13.8","2.1","1.9","2.6","","","","","","3.8","46.1"
"247","New York Jets","DST","NYJ","3","0","9","0","-3","9","6","-3","BYE","19","1","1","4","","","","","","3.8","46"
"248","Elic Ayomanor","WR","TEN","1.3","11.6","9.8","4.4","1.8","2.7","2.9","5.2","4.6","BYE","1.1","-","0.5","","","","","","4.2","45.9"
"249","Devin Singletary","RB","NYG","0.9","0","1.1","2.8","2.4","1","0.2","2.8","5.1","7.3","16.7","4.7","-","","","","","","3.8","45"
"249","Cincinnati Bengals","DST","CIN","7","5","-1","1","2","3","3","-4","6","BYE","1","10","12","","","","","","3.8","45"
"251","Jameis Winston","QB","NYG","-","-","-","-","-","-","-","-","-","-","12","32.2","-","","","","","","22.1","44.3"
"252","Justice Hill","RB","BAL","-1.1","2.5","4.5","23.7","1.2","4.4","BYE","0.2","1.5","7.3","-","0","-","","","","","","4.4","44.2"
"253","Dontayvion Wicks","WR","GB","3","4.4","2.1","1.9","BYE","1.5","0.5","-","-","3.8","0.9","3.2","22","","","","","","4.3","43.3"
"254","Jake Moody","K","WAS","5","-","-","-","-","16","14","-","-","-","-","BYE","8","","","","","","10.8","43"
"255","Dylan Sampson","RB","CLE","9.3","7.9","0.2","-0.2","0.2","2.4","1.7","2.9","BYE","-0.1","1.9","14.2","2.3","","","","","","3.6","42.7"
"256","Sterling Shepard","WR","TB","3.9","3.4","8","2","7.9","5.1","0.5","0.8","BYE","3.1","6.1","1.2","0.5","","","","","","3.5","42.5"
"257","Jeremy McNichols","RB","WAS","2.5","0","13.8","0.3","1.8","3.5","4.5","6.8","0","2.9","2.9","BYE","3","","","","","","3.5","42"
"258","Terry McLaurin","WR","WAS","2.7","4.8","7.4","-","-","-","-","11.4","-","-","-","BYE","15.6","","","","","","8.4","41.9"
"259","Luther Burden III","WR","CHI","-0.3","0.5","16.8","-0.4","BYE","5.1","2.1","-0.1","-","5.1","2.7","6.1","3.6","","","","","","3.7","41.2"
"260","Cade Otton","TE","TB","0","2.5","0","0.9","8.1","5.1","6.5","4","BYE","8.2","2.8","2.1","0.9","","","","","","3.4","41.1"
"261","Zane Gonzalez","K","ATL","-","-","-","-","BYE","-","-","-","-","6","12","15","8","","","","","","10.3","41"
"262","Noah Fant","TE","CIN","8.6","2.8","0.6","-","0","2.7","10.4","4.1","8.8","BYE","1.6","0.9","0.3","","","","","","3.7","40.8"
"263","Marvin Mims Jr.","WR","DEN","-0.8","8.4","0.4","14.5","1.9","2.8","9.8","1.8","0","-","0.2","BYE","1.7","","","","","","3.7","40.7"
"264","Chig Okonkwo","TE","TEN","1.9","3.5","6.6","0.4","4.8","4.6","0","5.3","1","BYE","5.6","4","2.9","","","","","","3.4","40.6"
"265","Evan Engram","TE","DEN","2.1","1.2","-","2.9","9.3","4.9","4.2","3.6","0","1.2","3.3","BYE","7.9","","","","","","3.7","40.6"
"266","Darren Waller","TE","MIA","-","-","-","14.7","13.8","7.2","0","-","-","-","-","BYE","4.7","","","","","","8.1","40.4"
"267","Luke McCaffrey","WR","WAS","0","3.9","11.6","8.1","5","9.3","0","2.4","0","-","-","BYE","-","","","","","","4.5","40.3"
"268","Brenton Strange","TE","JAC","5.9","1.7","6.1","4.5","2.2","-","-","BYE","-","-","-","9.3","10.5","","","","","","5.7","40.2"
"269","Mason Taylor","TE","NYJ","2","0.5","1.8","6.5","8.7","0.2","3.1","9.4","BYE","0.4","3","2.1","2.1","","","","","","3.3","39.8"
"270","Calvin Austin III","WR","PIT","13","2.2","9.4","1.3","BYE","-","-","2.8","5.6","1.4","0.5","3.6","0","","","","","","4","39.8"
"271","Ty Johnson","RB","BUF","2.4","0.6","2.1","0","1","1.6","BYE","0.6","8","2.6","13","5.2","2.5","","","","","","3.3","39.6"
"272","Kirk Cousins","QB","ATL","-","-","1.2","-","BYE","-","-","7.1","-","-","2.1","15.5","13.4","","","","","","7.8","39.2"
"273","Tyjae Spears","RB","TEN","-","-","-","-","1.4","5","4","14.2","6.2","BYE","3.4","2.5","2.4","","","","","","4.9","39.1"
"274","Malik Nabers","WR","NYG","7.1","28.7","1.3","2","-","-","-","-","-","-","-","-","-","","","","","","9.8","39.1"
"275","Graham Gano","K","NYG","8","13","3","-","-","-","-","9","6","-","-","-","-","","","","","","7.8","39"
"276","Michael Carter","RB","ARI","-","-","-","0.1","13.3","6.4","3.6","BYE","-","0.4","2.8","5.8","6.4","","","","","","4.9","38.8"
"277","Ollie Gordon II","RB","MIA","0.3","1.3","9.8","1","-0.2","0.2","1.3","12.6","0.9","-0.3","10.5","BYE","1","","","","","","3.2","38.4"
"278","Darnell Mooney","WR","ATL","-","2","4.4","1.5","BYE","-","6.8","1.1","1.5","1.7","3.4","13.4","2.5","","","","","","3.8","38.3"
"279","Ryan Flournoy","WR","DAL","-","0","2.1","2.6","12.4","3.3","0","0.7","7.2","BYE","6.2","0","3.4","","","","","","3.4","37.9"
"280","DeAndre Hopkins","WR","BAL","9.5","12.4","1.3","0","4.6","2","BYE","1.4","0","1.6","1.1","1.3","2.5","","","","","","3.1","37.7"
"281","KaVontae Turpin","WR","DAL","2.7","11.3","6.8","3.4","-","-","1.7","-0.2","1.3","BYE","0","3.2","6.1","","","","","","3.6","36.3"
"282","JuJu Smith-Schuster","WR","KC","5.5","0.5","5.5","9.6","1.7","5.7","3.5","2.9","0.2","BYE","0","0.8","0","","","","","","3","35.9"
"283","Travis Hunter","WR","JAC","3.3","2.2","2.1","4.2","6.4","1.5","16.1","BYE","-","-","-","-","-","","","","","","5.1","35.8"
"283","Olamide Zaccheaus","WR","CHI","4.2","2.1","3.6","4.1","BYE","2.8","0.9","3.3","11.8","0.5","0","0.6","1.9","","","","","","3","35.8"
"285","Darnell Washington","TE","PIT","0","2","0","2","BYE","6.2","6.2","0","4.3","1.5","6.7","2.2","4.5","","","","","","3","35.6"
"286","Cole Kmet","TE","CHI","3.1","2.9","7","4.6","BYE","0","1.6","-","1","0.5","4.5","0.3","9.6","","","","","","3.2","35.1"
"286","Colby Parkinson","TE","LAR","-2.6","-","0","1.7","0","-","4.7","BYE","1","10.1","7.4","10.1","2.7","","","","","","3.5","35.1"
"288","Joe Burrow","QB","CIN","8.8","7","-","-","-","-","-","-","-","BYE","-","-","19.2","","","","","","11.7","35.1"
"289","Gunnar Helm","TE","TEN","1.6","0.9","2.7","1.2","3.4","1.5","3.6","8.3","1.5","BYE","2.9","5.1","2.3","","","","","","2.9","35"
"290","Adonai Mitchell","WR","NYJ","2.1","2","0","7.6","0","-","0.8","0","0.7","-","1","4.2","16.2","","","","","","3.1","34.6"
"291","Darius Slayton","WR","NYG","0","6.1","3","4.4","1.1","-","-","2.6","6.2","8.9","-","2.3","-","","","","","","3.8","34.6"
"292","Emari Demercado","RB","ARI","0","0","0","8.1","6.1","0.1","-","BYE","7.8","10.4","2","-","-","","","","","","3.8","34.5"
"293","Ricky Pearsall","WR","SF","10.8","5.2","11.7","4.6","-","-","-","-","0","-","0","0.8","1.4","","","","","","4.3","34.5"
"294","Rashod Bateman","WR","BAL","1","1.5","12.3","2.4","0","0.8","BYE","5.1","7.3","3","-","-","0","","","","","","3.3","33.4"
"295","Pat Bryant","WR","DEN","0","1.8","0","0","0","2.2","0.6","10","2","4.3","8.2","BYE","4.2","","","","","","2.8","33.3"
"296","Matthew Golden","WR","GB","1.6","1.5","6.1","6.3","BYE","10.2","3.7","0.4","0.9","-","2.4","-","-","","","","","","3.7","33.1"
"297","Jonnu Smith","TE","PIT","7.5","2.7","2.3","0.6","BYE","2.8","8.8","1.7","2.5","0.4","0","2.8","0.6","","","","","","2.7","32.7"
"298","Tyreek Hill","WR","MIA","4","10.9","10.9","6.7","-","-","-","-","-","-","-","BYE","-","","","","","","8.1","32.5"
"299","New York Giants","DST","NYG","3","1","2","7","1","8","1","0","3","0","2","4","-","","","","","","2.7","32"
"300","Davis Allen","TE","LAR","7.3","6.8","0.3","0","2.4","0.7","0.4","BYE","3.7","6.8","0","2.9","0.4","","","","","","2.6","31.7"
"301","Tyler Higbee","TE","LAR","0","3.7","0","2.5","-","10","1.9","BYE","7.3","3.3","2.3","-","-","","","","","","3.4","31"
"302","Dyami Brown","WR","JAC","5.8","12.6","0.7","-","1.5","2","5","BYE","2.9","0","0","0","-","","","","","","3.1","30.5"
"303","Devaughn Vele","WR","NO","1.3","6.3","-","0","1.3","0","0","1","0","1.5","BYE","3.7","15.3","","","","","","2.8","30.4"
"303","Jalen Coker","WR","CAR","-","-","-","-","-","-","0","3.6","0.9","2.1","7.2","3.2","13.4","","","","","","4.3","30.4"
"305","Calvin Ridley","WR","TEN","2.7","5.7","2.7","3","13.1","1.8","-","-","-","BYE","1.3","-","-","","","","","","4.3","30.3"
"306","Samaje Perine","RB","CIN","0.6","0","0.1","0.4","2.9","3.2","3.1","16","0.5","BYE","-","-","3.4","","","","","","3","30.2"
"307","Cedric Tillman","WR","CLE","11.2","8.2","2.6","0.6","-","-","-","-","BYE","1.1","5.2","0.5","0","","","","","","3.7","29.4"
"308","Younghoe Koo","K","NYG","9","-","-","-","-","-","-","-","-","8","2","10","-","","","","","","7.3","29"
"309","Dawson Knox","TE","BUF","2","1.9","0","0","1.5","7.9","BYE","1.5","3","3.7","2.3","1.7","2.8","","","","","","2.4","28.3"
"310","Kendre Miller","RB","NO","2.4","1","3.6","12.5","4.9","3.2","0.7","-","-","-","BYE","-","-","","","","","","4","28.3"
"311","Jaylin Noel","WR","HOU","0.7","0","0.4","0","7.8","BYE","7.7","6.3","-0.3","3.5","1.2","0.9","0","","","","","","2.4","28.2"
"312","Van Jefferson","WR","TEN","0","1","0.8","0.6","0","7.5","4.1","0.6","2.1","BYE","8.2","1.1","2","","","","","","2.3","28"
"312","Isaac TeSlaa","WR","DET","7.3","2.9","0","0","7.2","0","0","BYE","0","1.1","0","0","9.5","","","","","","2.3","28"
"312","Tyler Lockett","WR","LV","0","0.9","3.7","0","6.6","0","1.8","BYE","0","4.4","3.3","6.2","1.1","","","","","","2.3","28"
"315","Isaiah Davis","RB","NYJ","1.8","0.6","0","2.7","3.3","0.1","3.2","12.9","BYE","1.1","1.1","0.7","0","","","","","","2.3","27.5"
"316","Austin Hooper","TE","NE","1","3.8","2.8","2.4","0","0.5","7.1","3.8","2","0","-","3.9","-","","","","","","2.5","27.3"
"317","Joshua Palmer","WR","BUF","6.1","4.7","0.5","2.5","3.6","6","BYE","-","-","-","1.7","2.1","-","","","","","","3.4","27.2"
"317","Jaylin Lane","WR","WAS","1.1","0.2","5.8","1.8","1.6","4.4","6","0","0.9","4.1","1.3","BYE","0","","","","","","2.3","27.2"
"319","Jackson Hawes","TE","BUF","2.9","0.5","6.5","1.5","0","0","BYE","1.5","1.8","8.6","0","2.6","1","","","","","","2.2","26.9"
"319","Keaton Mitchell","RB","BAL","-","-","-","-","1.3","0","BYE","4.3","1.8","3.1","5.4","1.9","9.1","","","","","","3.4","26.9"
"321","Jahan Dotson","WR","PHI","5.9","0.4","0.7","0","2.4","1.7","0","10","BYE","0","4.3","0","1.2","","","","","","2.2","26.6"
"322","Roman Wilson","WR","PIT","0","0.7","0","0","BYE","1.2","1.7","13.4","-1.6","9.5","1.7","0","0","","","","","","2.2","26.6"
"323","Daniel Bellinger","TE","NYG","1.4","0","0.6","1.3","5.2","0","14.8","2.1","-","0.8","0","0","-","","","","","","2.4","26.2"
"324","Chris Moore","WR","WAS","3.4","-","2.5","0.9","0","10.6","5.9","0","0","0","2.8","BYE","-","","","","","","2.6","26.1"
"325","John Metchie III","WR","NYJ","0","0","0.8","1","0","0","-","0","BYE","-0.4","10.5","12.5","1.7","","","","","","2.4","26.1"
"326","Harrison Mevis","K","LAR","-","-","-","-","-","-","-","BYE","-","6","3","13","4","","","","","","6.5","26"
"327","Mitchell Evans","TE","CAR","0","0.9","0.9","8.3","6.4","2.1","2.4","0","0","0","2.8","0","2","","","","","","2","25.8"
"327","Christian Kirk","WR","HOU","-","-","2.5","2","6.4","BYE","-","-","2.6","0.3","0.6","11.4","0","","","","","","3.2","25.8"
"329","James Conner","RB","ARI","10.4","11.2","3.7","-","-","-","-","BYE","-","0","-","-","-","","","","","","6.3","25.3"
"330","Jalen Tolbert","WR","DAL","0","1.6","4.4","6.1","0","0.8","1.6","10.7","0","BYE","0","-","0","","","","","","2.3","25.2"
"331","Brashard Smith","RB","KC","0","0.2","1.3","3.6","3.6","2.1","8.1","0.8","0.7","BYE","0.8","3.6","0","","","","","","2.1","24.8"
"332","Tyler Johnson","WR","NYJ","3.1","0","3.2","-","0","0","6","12.4","BYE","0","0","-","-","","","","","","2.7","24.7"
"333","Tommy Tremble","TE","CAR","0.2","2","1.6","10.2","0.7","3.9","0","0.4","0","0","5.4","0","0.2","","","","","","1.9","24.6"
"334","Ray Davis","RB","BUF","0.1","2.4","0","0.3","0.1","7.9","BYE","1.6","0","-0.2","0","6","6.2","","","","","","2","24.4"
"334","Kyle Juszczyk","RB","SF","3.2","0.5","6.1","3.2","2","0.9","0.8","0.4","1.2","0.8","2.6","0","2.7","","","","","","1.9","24.4"
"336","Shedeur Sanders","QB","CLE","-","-","-","-","-","-","-","-","BYE","-","2.5","11.3","10.6","","","","","","8.1","24.3"
"337","Michael Mayer","TE","LV","3.8","0.9","0","-","-","11","1","BYE","2.6","2.2","1.3","1.4","-","","","","","","2.7","24.2"
"338","Tyler Huntley","QB","BAL","-","-","-","-","-","6.6","BYE","16.7","-","-","-","-","-","","","","","","11.7","23.4"
"339","Tyrell Shavers","WR","BUF","0","0","2.4","0","0","2.7","BYE","0","0.7","2.4","15","0","-","","","","","","2.1","23.2"
"340","Kalif Raymond","WR","DET","1.6","2.3","0.4","7.3","0","0","1.7","BYE","0","5.9","0","3.7","-","","","","","","2.1","22.9"
"341","Brock Wright","TE","DET","0","8.8","0","0","6.9","0","2.3","BYE","1.1","0","0.8","2.9","-","","","","","","2.1","22.8"
"342","Tre Harris","WR","LAC","1.1","3.4","0","0","0","2.7","2.3","6.8","1.8","0.4","1.2","BYE","3","","","","","","1.9","22.7"
"343","Tanner Hudson","TE","CIN","-","-","-","0","0","7","-","0.9","4.2","BYE","2.2","0.9","7.4","","","","","","2.8","22.6"
"344","Charlie Kolar","TE","BAL","0","0","2.2","0","1","0","BYE","7","8.3","2.3","0","0","1.7","","","","","","1.9","22.5"
"344","Isaiah Bond","WR","CLE","0.5","1.5","1.6","5.8","2.9","0.9","0","0","BYE","-","0.8","5.8","2.7","","","","","","2","22.5"
"346","Tutu Atwell","WR","LAR","0.4","0","0","14.8","7.2","-","0","BYE","-","-","-","-","-","","","","","","3.7","22.4"
"346","Trey Benson","RB","ARI","7.5","4.4","5.1","5.4","-","-","-","BYE","-","-","0","-","-","","","","","","4.5","22.4"
"348","Matthew Wright","K","FA","-","-","-","-","-","5","-","1","-","4","12","-","-","","","","","","5.5","22"
"348","Lucas Havrisik","K","GB","-","-","-","-","BYE","10","11","-","-","-","1","-","-","","","","","","7.3","22"
"350","Mitch Tinsley","WR","CIN","0","7.3","0","0.9","-","-","-","-","2.7","BYE","0","8.9","2.2","","","","","","2.8","22"
"351","Elijah Arroyo","TE","SEA","0.7","3.1","0","4.4","1","0.6","2.2","BYE","8.9","0.5","0","0.5","0","","","","","","1.8","21.9"
"352","Tim Patrick","WR","JAC","0","0","1.6","-0.1","0","8.6","2.2","BYE","-","0","8","0","1.1","","","","","","1.9","21.4"
"353","Antonio Gibson","RB","NE","0.3","8.8","0.8","8.7","2.6","-","-","-","-","-","-","-","-","","","","","","4.2","21.2"
"354","Devontez Walker","WR","BAL","-","14.6","3.4","0","0","-","BYE","-","-","-","0","3","0","","","","","","3","21"
"355","Hunter Renfrow","WR","CAR","1.1","16.8","0.6","1","0.7","0.7","-","-","-","-","-","-","-","","","","","","3.5","20.9"
"356","Hunter Long","TE","JAC","6.6","0","1.2","8.3","0.3","1.9","1.6","BYE","0.6","-","-","-","-","","","","","","2.6","20.5"
"357","Zavier Scott","RB","MIN","-","-","5","10.4","-0.2","BYE","0.6","2.4","0","-","-","-","2.1","","","","","","2.9","20.3"
"358","Isaiah Likely","TE","BAL","-","-","-","0","1.2","0.6","BYE","0.8","6","1.7","1.5","1","7.5","","","","","","2.3","20.3"
"359","Mike Evans","WR","TB","5.1","5.6","9.3","-","-","-","0","-","BYE","-","-","-","-","","","","","","5","20"
"359","Adam Trautman","TE","DEN","0.5","7","0","3.2","1.1","0","0","0","2.5","0.2","0.8","BYE","4.7","","","","","","1.7","20"
"361","Terrance Ferguson","TE","LAR","-","0","-","-","2.1","0","9.1","BYE","5.4","3.2","0","0","0","","","","","","2.2","19.8"
"362","Elijah Moore","WR","FA","1.1","9.7","4.1","0","-","0","-","1.4","2.8","0.8","-","-0.3","-","","","","","","2.2","19.6"
"363","Devin Neal","RB","NO","0.9","-","-","-","-","-","0.1","1.1","1.2","3.1","BYE","6.1","6.9","","","","","","2.8","19.4"
"364","Jeremy Ruckert","TE","NYJ","1.6","6.5","0","2.3","2.8","0","0","2.4","BYE","0","2.3","0","1.2","","","","","","1.6","19.1"
"365","Demarcus Robinson","WR","SF","-","-","-","2","3.9","4.4","0","2.5","0","3.4","1.3","0.8","0.6","","","","","","1.9","18.9"
"365","Jaret Patterson","RB","LAC","-","-","-","-","-","-","-","3","4.4","0.1","-","BYE","11.4","","","","","","4.7","18.9"
"367","George Holani","RB","SEA","0","6","2.2","0","0","0","0","BYE","0.9","9.1","0.6","-","-","","","","","","1.9","18.8"
"368","Miles Sanders","RB","DAL","3","7.9","5.3","2.5","-","-","-","-","-","BYE","-","-","-","","","","","","4.7","18.7"
"369","Luke Farrell","TE","SF","0.4","7.5","0","0","0.8","0","1.1","0","0.9","7.5","0","0.3","0","","","","","","1.4","18.5"
"369","David Sills V","WR","ATL","0","0","0.9","0","BYE","0","0","1.4","0","0","1.1","7.6","7.5","","","","","","1.5","18.5"
"371","Zay Jones","WR","ARI","0.4","0","2.5","-","0.8","7.9","6.7","BYE","0","0","-","-","-","","","","","","2.3","18.3"
"372","Josh Oliver","TE","MIN","0.5","0","7.2","0","9.5","BYE","0.9","0","-","-","-0.3","0.4","-","","","","","","2","18.2"
"373","Brandin Cooks","WR","BUF","2.6","2.6","2.4","2.2","0.5","2.1","0.3","2.2","1.6","0","-","-","1.3","","","","","","1.6","17.8"
"374","Ja'Tavion Sanders","TE","CAR","2.7","5.4","1.1","-","-","-","0","1.9","0.5","3.2","2.2","0.6","0","","","","","","1.8","17.6"
"375","Tank Bigsby","RB","PHI","1.2","-","0","0","0","0","1","10.4","BYE","0.7","3.4","0.8","-","","","","","","1.8","17.5"
"376","Mason Rudolph","QB","PIT","-","0.5","-","-","BYE","0","-","-","-","-","9","8.5","-1","","","","","","3.4","17"
"377","Kyle Williams","WR","NE","1.2","0","0.8","-0.2","0","0","0","0","0","13.2","0","1.8","-","","","","","","1.4","16.8"
